payment_event_id,transaction_id,event_sequence,event_type,status,currency,event_amount_minor,event_time
PEV-000000276,TXN-00000096,2,AUTHORIZED,RECORDED,THB,2600,2026-02-09 10:14:55
PEV-000000277,TXN-00000096,3,CAPTURED,RECORDED,THB,2600,2026-02-09 10:15:40
PEV-000000278,TXN-00000097,1,INITIATED,RECORDED,THB,14750,2026-01-28 01:35:09
PEV-000000279,TXN-00000097,2,AUTHORIZED,RECORDED,THB,14750,2026-01-28 01:35:54
PEV-000000280,TXN-00000098,1,INITIATED,RECORDED,THB,3438,2026-01-13 10:35:06
PEV-000000281,TXN-00000098,2,AUTHORIZED,RECORDED,THB,3438,2026-01-13 10:35:51
PEV-000000282,TXN-00000098,3,CAPTURED,RECORDED,THB,3438,2026-01-13 10:36:36
PEV-000000283,TXN-00000099,1,INITIATED,RECORDED,SGD,2407,2026-02-25 03:34:56
PEV-000000284,TXN-00000099,2,DECLINED,RECORDED,SGD,2407,2026-02-25 03:35:41
PEV-000000285,TXN-00000100,1,INITIATED,RECORDED,USD,2756,2026-01-09 21:37:04
PEV-000000286,TXN-00000100,2,AUTHORIZED,RECORDED,USD,2756,2026-01-09 21:37:49
PEV-000000287,TXN-00000100,3,CAPTURED,RECORDED,USD,2756,2026-01-09 21:38:34
PEV-000000288,TXN-00000101,1,INITIATED,RECORDED,THB,4312,2026-02-04 19:03:41
PEV-000000289,TXN-00000101,2,AUTHORIZED,RECORDED,THB,4312,2026-02-04 19:04:26
PEV-000000290,TXN-00000101,3,CAPTURED,RECORDED,THB,4312,2026-02-04 19:05:11
PEV-000000291,TXN-00000102,1,INITIATED,RECORDED,USD,4636,2026-02-08 22:20:25
PEV-000000292,TXN-00000102,2,AUTHORIZED,RECORDED,USD,4636,2026-02-08 22:21:10
PEV-000000293,TXN-00000102,3,CAPTURED,RECORDED,USD,4636,2026-02-08 22:21:55
PEV-000000294,TXN-00000103,1,INITIATED,RECORDED,SGD,5921,2026-01-13 02:58:46
PEV-000000295,TXN-00000103,2,AUTHORIZED,RECORDED,SGD,5921,2026-01-13 02:59:31
PEV-000000296,TXN-00000104,1,INITIATED,RECORDED,THB,8343,2026-02-04 07:59:50
PEV-000000297,TXN-00000104,2,AUTHORIZED,RECORDED,THB,8343,2026-02-04 08:00:35
PEV-000000298,TXN-00000104,3,CAPTURED,RECORDED,THB,8343,2026-02-04 08:01:20
PEV-000000299,TXN-00000105,1,INITIATED,RECORDED,USD,3583,2026-01-25 07:49:41
PEV-000000300,TXN-00000105,2,AUTHORIZED,RECORDED,USD,3583,2026-01-25 07:50:26
PEV-000000301,TXN-00000105,3,CAPTURED,RECORDED,USD,3583,2026-01-25 07:51:11
PEV-000000302,TXN-00000106,1,INITIATED,RECORDED,THB,3021,2026-01-16 21:49:14
PEV-000000303,TXN-00000106,2,AUTHORIZED,RECORDED,THB,3021,2026-01-16 21:49:59
PEV-000000304,TXN-00000106,3,CAPTURED,RECORDED,THB,3021,2026-01-16 21:50:44
PEV-000000305,TXN-00000107,1,INITIATED,RECORDED,USD,4855,2026-01-29 19:30:29
PEV-000000306,TXN-00000107,2,AUTHORIZED,RECORDED,USD,4855,2026-01-29 19:31:14
PEV-000000307,TXN-00000107,3,CAPTURED,RECORDED,USD,4855,2026-01-29 19:31:59
PEV-000000308,TXN-00000108,1,INITIATED,RECORDED,USD,18036,2026-01-17 17:54:10
PEV-000000309,TXN-00000108,2,AUTHORIZED,RECORDED,USD,18036,2026-01-17 17:54:55
PEV-000000310,TXN-00000108,3,CAPTURED,RECORDED,USD,18036,2026-01-17 17:55:40
PEV-000000311,TXN-00000109,1,INITIATED,RECORDED,THB,6981,2026-01-21 21:32:07
PEV-000000312,TXN-00000109,2,AUTHORIZED,RECORDED,THB,6981,2026-01-21 21:32:52
PEV-000000313,TXN-00000109,3,CAPTURED,RECORDED,THB,6981,2026-01-21 21:33:37
PEV-000000314,TXN-00000110,1,INITIATED,RECORDED,USD,8144,2026-01-26 04:37:41
PEV-000000315,TXN-00000110,2,AUTHORIZED,RECORDED,USD,8144,2026-01-26 04:38:26
PEV-000000316,TXN-00000110,3,CAPTURED,RECORDED,USD,8144,2026-01-26 04:39:11
PEV-000000317,TXN-00000111,1,INITIATED,RECORDED,THB,1694,2026-01-25 04:38:20
PEV-000000318,TXN-00000111,2,AUTHORIZED,RECORDED,THB,1694,2026-01-25 04:39:05
PEV-000000319,TXN-00000111,3,CAPTURED,RECORDED,THB,1694,2026-01-25 04:39:50
PEV-000000320,TXN-00000112,1,INITIATED,RECORDED,USD,11017,2026-02-05 22:35:17
PEV-000000321,TXN-00000112,2,AUTHORIZED,RECORDED,USD,11017,2026-02-05 22:36:02
PEV-000000322,TXN-00000113,1,INITIATED,RECORDED,THB,16034,2026-01-08 14:15:21
PEV-000000323,TXN-00000113,2,AUTHORIZED,RECORDED,THB,16034,2026-01-08 14:16:06
PEV-000000324,TXN-00000113,3,CAPTURED,RECORDED,THB,16034,2026-01-08 14:16:51
PEV-000000325,TXN-00000114,1,INITIATED,RECORDED,USD,13328,2026-01-02 22:48:11
PEV-000000326,TXN-00000114,2,AUTHORIZED,RECORDED,USD,13328,2026-01-02 22:48:56
PEV-000000327,TXN-00000114,3,CAPTURED,RECORDED,USD,13328,2026-01-02 22:49:41
PEV-000000328,TXN-00000115,1,INITIATED,RECORDED,SGD,2748,2026-01-24 23:08:19
PEV-000000329,TXN-00000115,2,AUTHORIZED,RECORDED,SGD,2748,2026-01-24 23:09:04
PEV-000000330,TXN-00000115,3,CAPTURED,RECORDED,SGD,2748,2026-01-24 23:09:49
PEV-000000331,TXN-00000116,1,INITIATED,RECORDED,USD,1168,2026-01-01 02:49:44
PEV-000000332,TXN-00000116,2,AUTHORIZED,RECORDED,USD,1168,2026-01-01 02:50:29
PEV-000000333,TXN-00000116,3,CAPTURED,RECORDED,USD,1168,2026-01-01 02:51:14
PEV-000000334,TXN-00000117,1,INITIATED,RECORDED,USD,7414,2026-01-14 08:12:26
PEV-000000335,TXN-00000117,2,AUTHORIZED,RECORDED,USD,7414,2026-01-14 08:13:11
PEV-000000336,TXN-00000117,3,CAPTURED,RECORDED,USD,7414,2026-01-14 08:13:56
PEV-000000337,TXN-00000118,1,INITIATED,RECORDED,THB,41826,2026-01-18 17:23:40
PEV-000000338,TXN-00000118,2,AUTHORIZED,RECORDED,THB,41826,2026-01-18 17:24:25
PEV-000000339,TXN-00000118,3,CAPTURED,RECORDED,THB,41826,2026-01-18 17:25:10
PEV-000000340,TXN-00000119,1,INITIATED,RECORDED,THB,2346,2026-01-11 14:31:06
PEV-000000341,TXN-00000119,2,AUTHORIZED,RECORDED,THB,2346,2026-01-11 14:31:51
PEV-000000342,TXN-00000119,3,CAPTURED,RECORDED,THB,2346,2026-01-11 14:32:36
PEV-000000343,TXN-00000120,1,INITIATED,RECORDED,THB,2132,2026-02-11 03:14:05
PEV-000000344,TXN-00000120,2,AUTHORIZED,RECORDED,THB,2132,2026-02-11 03:14:50
PEV-000000345,TXN-00000120,3,CAPTURED,RECORDED,THB,2132,2026-02-11 03:15:35
PEV-000000346,TXN-00000121,1,INITIATED,RECORDED,USD,1144,2026-02-08 20:18:21
PEV-000000347,TXN-00000121,2,AUTHORIZED,RECORDED,USD,1144,2026-02-08 20:19:06
PEV-000000348,TXN-00000121,3,CAPTURED,RECORDED,USD,1144,2026-02-08 20:19:51
PEV-000000349,TXN-00000122,1,INITIATED,RECORDED,THB,2998,2026-01-02 16:01:40
PEV-000000350,TXN-00000122,2,AUTHORIZED,RECORDED,THB,2998,2026-01-02 16:02:25
PEV-000000351,TXN-00000122,3,CAPTURED,RECORDED,THB,2998,2026-01-02 16:03:10
PEV-000000352,TXN-00000123,1,INITIATED,RECORDED,SGD,1048,2026-02-22 21:47:09
PEV-000000353,TXN-00000123,2,AUTHORIZED,RECORDED,SGD,1048,2026-02-22 21:47:54
PEV-000000354,TXN-00000123,3,CAPTURED,RECORDED,SGD,1048,2026-02-22 21:48:39
PEV-000000355,TXN-00000124,1,INITIATED,RECORDED,SGD,1632,2026-02-24 23:24:56
PEV-000000356,TXN-00000124,2,AUTHORIZED,RECORDED,SGD,1632,2026-02-24 23:25:41
PEV-000000357,TXN-00000124,3,CAPTURED,RECORDED,SGD,1632,2026-02-24 23:26:26
PEV-000000358,TXN-00000125,1,INITIATED,RECORDED,USD,6669,2026-02-01 16:07:32
PEV-000000359,TXN-00000125,2,AUTHORIZED,RECORDED,USD,6669,2026-02-01 16:08:17
PEV-000000360,TXN-00000125,3,CAPTURED,RECORDED,USD,6669,2026-02-01 16:09:02
PEV-000000361,TXN-00000126,1,INITIATED,RECORDED,THB,14149,2026-02-18 22:21:53
PEV-000000362,TXN-00000126,2,AUTHORIZED,RECORDED,THB,14149,2026-02-18 22:22:38
PEV-000000363,TXN-00000127,1,INITIATED,RECORDED,THB,1499,2026-01-08 10:03:13
PEV-000000364,TXN-00000127,2,DECLINED,RECORDED,THB,1499,2026-01-08 10:03:58
PEV-000000365,TXN-00000128,1,INITIATED,RECORDED,THB,2894,2026-01-04 09:57:36
PEV-000000366,TXN-00000128,2,AUTHORIZED,RECORDED,THB,2894,2026-01-04 09:58:21
PEV-000000367,TXN-00000128,3,CAPTURED,RECORDED,THB,2894,2026-01-04 09:59:06
PEV-000000368,TXN-00000129,1,INITIATED,RECORDED,THB,7532,2026-02-22 15:34:35
PEV-000000369,TXN-00000129,2,AUTHORIZED,RECORDED,THB,7532,2026-02-22 15:35:20
PEV-000000370,TXN-00000129,3,CAPTURED,RECORDED,THB,7532,2026-02-22 15:36:05
PEV-000000371,TXN-00000130,1,INITIATED,RECORDED,THB,8310,2026-01-02 12:45:07
PEV-000000372,TXN-00000130,2,AUTHORIZED,RECORDED,THB,8310,2026-01-02 12:45:52
PEV-000000373,TXN-00000130,3,CAPTURED,RECORDED,THB,8310,2026-01-02 12:46:37
PEV-000000374,TXN-00000131,1,INITIATED,RECORDED,THB,9752,2026-01-27 02:23:06
PEV-000000375,TXN-00000131,2,AUTHORIZED,RECORDED,THB,9752,2026-01-27 02:23:51
PEV-000000376,TXN-00000131,3,CAPTURED,RECORDED,THB,9752,2026-01-27 02:24:36
PEV-000000377,TXN-00000132,1,INITIATED,RECORDED,SGD,14886,2026-02-21 16:12:02
PEV-000000378,TXN-00000132,2,AUTHORIZED,RECORDED,SGD,14886,2026-02-21 16:12:47
PEV-000000379,TXN-00000132,3,CAPTURED,RECORDED,SGD,14886,2026-02-21 16:13:32
PEV-000000380,TXN-00000133,1,INITIATED,RECORDED,USD,1034,2026-02-09 05:11:35
PEV-000000381,TXN-00000133,2,AUTHORIZED,RECORDED,USD,1034,2026-02-09 05:12:20
PEV-000000382,TXN-00000134,1,INITIATED,RECORDED,SGD,8997,2026-02-11 06:07:32
PEV-000000383,TXN-00000134,2,DECLINED,RECORDED,SGD,8997,2026-02-11 06:08:17
PEV-000000384,TXN-00000135,1,INITIATED,RECORDED,SGD,4507,2026-02-26 11:39:09
PEV-000000385,TXN-00000135,2,AUTHORIZED,RECORDED,SGD,4507,2026-02-26 11:39:54
PEV-000000386,TXN-00000135,3,CAPTURED,RECORDED,SGD,4507,2026-02-26 11:40:39
PEV-000000387,TXN-00000136,1,INITIATED,RECORDED,USD,6644,2026-02-16 01:32:34
PEV-000000388,TXN-00000136,2,AUTHORIZED,RECORDED,USD,6644,2026-02-16 01:33:19
PEV-000000389,TXN-00000136,3,CAPTURED,RECORDED,USD,6644,2026-02-16 01:34:04
PEV-000000390,TXN-00000137,1,INITIATED,RECORDED,USD,1932,2026-01-19 09:31:39
PEV-000000391,TXN-00000137,2,AUTHORIZED,RECORDED,USD,1932,2026-01-19 09:32:24
PEV-000000392,TXN-00000137,3,CAPTURED,RECORDED,USD,1932,2026-01-19 09:33:09
PEV-000000393,TXN-00000138,1,INITIATED,RECORDED,SGD,5484,2026-01-30 08:10:05
PEV-000000394,TXN-00000138,2,AUTHORIZED,RECORDED,SGD,5484,2026-01-30 08:10:50
PEV-000000395,TXN-00000138,3,CAPTURED,RECORDED,SGD,5484,2026-01-30 08:11:35
PEV-000000396,TXN-00000139,1,INITIATED,RECORDED,SGD,660,2026-02-02 21:20:36
PEV-000000397,TXN-00000139,2,DECLINED,RECORDED,SGD,660,2026-02-02 21:21:21
PEV-000000398,TXN-00000140,1,INITIATED,RECORDED,SGD,18796,2026-01-13 17:20:16
PEV-000000399,TXN-00000140,2,AUTHORIZED,RECORDED,SGD,18796,2026-01-13 17:21:01
PEV-000000400,TXN-00000140,3,CAPTURED,RECORDED,SGD,18796,2026-01-13 17:21:46
PEV-000000401,TXN-00000141,1,INITIATED,RECORDED,THB,31601,2026-01-08 01:13:11
PEV-000000402,TXN-00000141,2,AUTHORIZED,RECORDED,THB,31601,2026-01-08 01:13:56
PEV-000000403,TXN-00000141,3,CAPTURED,RECORDED,THB,31601,2026-01-08 01:14:41
PEV-000000404,TXN-00000142,1,INITIATED,RECORDED,THB,3068,2026-01-30 13:19:04
PEV-000000405,TXN-00000142,2,AUTHORIZED,RECORDED,THB,3068,2026-01-30 13:19:49
PEV-000000406,TXN-00000142,3,CAPTURED,RECORDED,THB,3068,2026-01-30 13:20:34
PEV-000000407,TXN-00000143,1,INITIATED,RECORDED,USD,9430,2026-01-23 03:07:17
PEV-000000408,TXN-00000143,2,AUTHORIZED,RECORDED,USD,9430,2026-01-23 03:08:02
PEV-000000409,TXN-00000143,3,CAPTURED,RECORDED,USD,9430,2026-01-23 03:08:47
PEV-000000410,TXN-00000144,1,INITIATED,RECORDED,USD,2999,2026-02-16 13:02:00
PEV-000000411,TXN-00000144,2,AUTHORIZED,RECORDED,USD,2999,2026-02-16 13:02:45
PEV-000000412,TXN-00000144,3,CAPTURED,RECORDED,USD,2999,2026-02-16 13:03:30
PEV-000000413,TXN-00000145,1,INITIATED,RECORDED,THB,10702,2026-02-21 11:46:03
PEV-000000414,TXN-00000145,2,DECLINED,RECORDED,THB,10702,2026-02-21 11:46:48
PEV-000000415,TXN-00000146,1,INITIATED,RECORDED,THB,10556,2026-01-14 18:50:12
PEV-000000416,TXN-00000146,2,AUTHORIZED,RECORDED,THB,10556,2026-01-14 18:50:57
PEV-000000417,TXN-00000146,3,CANCELLED,RECORDED,THB,10556,2026-01-14 18:51:42
PEV-000000418,TXN-00000147,1,INITIATED,RECORDED,SGD,4487,2026-02-15 17:43:32
PEV-000000419,TXN-00000147,2,AUTHORIZED,RECORDED,SGD,4487,2026-02-15 17:44:17
PEV-000000420,TXN-00000147,3,CANCELLED,RECORDED,SGD,4487,2026-02-15 17:45:02
PEV-000000421,TXN-00000148,1,INITIATED,RECORDED,SGD,7083,2026-01-06 04:11:49
PEV-000000422,TXN-00000148,2,AUTHORIZED,RECORDED,SGD,7083,2026-01-06 04:12:34
PEV-000000423,TXN-00000148,3,CAPTURED,RECORDED,SGD,7083,2026-01-06 04:13:19
PEV-000000424,TXN-00000149,1,INITIATED,RECORDED,THB,5986,2026-02-08 02:14:24
PEV-000000425,TXN-00000149,2,AUTHORIZED,RECORDED,THB,5986,2026-02-08 02:15:09
PEV-000000426,TXN-00000149,3,CAPTURED,RECORDED,THB,5986,2026-02-08 02:15:54
PEV-000000427,TXN-00000150,1,INITIATED,RECORDED,USD,20607,2026-01-16 07:42:02
PEV-000000428,TXN-00000150,2,AUTHORIZED,RECORDED,USD,20607,2026-01-16 07:42:47
PEV-000000429,TXN-00000150,3,CAPTURED,RECORDED,USD,20607,2026-01-16 07:43:32
PEV-000000430,TXN-00000151,1,INITIATED,RECORDED,USD,8349,2026-01-21 10:26:37
PEV-000000431,TXN-00000151,2,AUTHORIZED,RECORDED,USD,8349,2026-01-21 10:27:22
PEV-000000432,TXN-00000151,3,CAPTURED,RECORDED,USD,8349,2026-01-21 10:28:07
PEV-000000433,TXN-00000152,1,INITIATED,RECORDED,SGD,2836,2026-01-31 03:20:17
PEV-000000434,TXN-00000152,2,AUTHORIZED,RECORDED,SGD,2836,2026-01-31 03:21:02
PEV-000000435,TXN-00000152,3,CAPTURED,RECORDED,SGD,2836,2026-01-31 03:21:47
PEV-000000436,TXN-00000153,1,INITIATED,RECORDED,THB,3075,2026-03-01 11:58:41
PEV-000000437,TXN-00000153,2,AUTHORIZED,RECORDED,THB,3075,2026-03-01 11:59:26
PEV-000000438,TXN-00000153,3,CAPTURED,RECORDED,THB,3075,2026-03-01 12:00:11
PEV-000000439,TXN-00000154,1,INITIATED,RECORDED,SGD,585,2026-02-28 09:58:49
PEV-000000440,TXN-00000154,2,AUTHORIZED,RECORDED,SGD,585,2026-02-28 09:59:34
PEV-000000441,TXN-00000154,3,CAPTURED,RECORDED,SGD,585,2026-02-28 10:00:19
PEV-000000442,TXN-00000155,1,INITIATED,RECORDED,THB,4069,2026-01-16 17:14:51
PEV-000000443,TXN-00000155,2,AUTHORIZED,RECORDED,THB,4069,2026-01-16 17:15:36
PEV-000000444,TXN-00000155,3,CAPTURED,RECORDED,THB,4069,2026-01-16 17:16:21
PEV-000000445,TXN-00000156,1,INITIATED,RECORDED,SGD,3088,2026-02-06 19:29:11
PEV-000000446,TXN-00000156,2,DECLINED,RECORDED,SGD,3088,2026-02-06 19:29:56
PEV-000000447,TXN-00000157,1,INITIATED,RECORDED,THB,1955,2026-02-05 09:54:27
PEV-000000448,TXN-00000157,2,AUTHORIZED,RECORDED,THB,1955,2026-02-05 09:55:12
PEV-000000449,TXN-00000157,3,CAPTURED,RECORDED,THB,1955,2026-02-05 09:55:57
PEV-000000450,TXN-00000158,1,INITIATED,RECORDED,SGD,2434,2026-02-05 22:24:19
PEV-000000451,TXN-00000158,2,AUTHORIZED,RECORDED,SGD,2434,2026-02-05 22:25:04
PEV-000000452,TXN-00000158,3,CAPTURED,RECORDED,SGD,2434,2026-02-05 22:25:49
PEV-000000453,TXN-00000159,1,INITIATED,RECORDED,THB,10220,2026-01-05 10:15:41
PEV-000000454,TXN-00000159,2,AUTHORIZED,RECORDED,THB,10220,2026-01-05 10:16:26
PEV-000000455,TXN-00000159,3,CANCELLED,RECORDED,THB,10220,2026-01-05 10:17:11
PEV-000000456,TXN-00000160,1,INITIATED,RECORDED,USD,13651,2026-01-14 17:56:57
PEV-000000457,TXN-00000160,2,AUTHORIZED,RECORDED,USD,13651,2026-01-14 17:57:42
PEV-000000458,TXN-00000160,3,CAPTURED,RECORDED,USD,13651,2026-01-14 17:58:27
PEV-000000459,TXN-00000161,1,INITIATED,RECORDED,SGD,5705,2026-01-16 18:23:06
PEV-000000460,TXN-00000161,2,AUTHORIZED,RECORDED,SGD,5705,2026-01-16 18:23:51
PEV-000000461,TXN-00000161,3,CAPTURED,RECORDED,SGD,5705,2026-01-16 18:24:36
PEV-000000462,TXN-00000162,1,INITIATED,RECORDED,THB,2784,2026-03-01 04:14:56
PEV-000000463,TXN-00000162,2,AUTHORIZED,RECORDED,THB,2784,2026-03-01 04:15:41
PEV-000000464,TXN-00000162,3,CAPTURED,RECORDED,THB,2784,2026-03-01 04:16:26
PEV-000000465,TXN-00000163,1,INITIATED,RECORDED,THB,30805,2026-02-08 19:50:59
PEV-000000466,TXN-00000163,2,AUTHORIZED,RECORDED,THB,30805,2026-02-08 19:51:44
PEV-000000467,TXN-00000163,3,CAPTURED,RECORDED,THB,30805,2026-02-08 19:52:29
PEV-000000468,TXN-00000164,1,INITIATED,RECORDED,SGD,16661,2026-01-11 02:38:01
PEV-000000469,TXN-00000164,2,DECLINED,RECORDED,SGD,16661,2026-01-11 02:38:46
PEV-000000470,TXN-00000165,1,INITIATED,RECORDED,USD,3100,2026-01-02 02:34:14
PEV-000000471,TXN-00000165,2,AUTHORIZED,RECORDED,USD,3100,2026-01-02 02:34:59
PEV-000000472,TXN-00000165,3,CAPTURED,RECORDED,USD,3100,2026-01-02 02:35:44
PEV-000000473,TXN-00000166,1,INITIATED,RECORDED,SGD,1234,2026-01-04 21:12:25
PEV-000000474,TXN-00000166,2,AUTHORIZED,RECORDED,SGD,1234,2026-01-04 21:13:10
PEV-000000475,TXN-00000166,3,CAPTURED,RECORDED,SGD,1234,2026-01-04 21:13:55
PEV-000000476,TXN-00000167,1,INITIATED,RECORDED,SGD,7665,2026-01-21 23:50:14
PEV-000000477,TXN-00000167,2,AUTHORIZED,RECORDED,SGD,7665,2026-01-21 23:50:59
PEV-000000478,TXN-00000167,3,CAPTURED,RECORDED,SGD,7665,2026-01-21 23:51:44
PEV-000000479,TXN-00000168,1,INITIATED,RECORDED,THB,3598,2026-02-24 14:06:24
PEV-000000480,TXN-00000168,2,AUTHORIZED,RECORDED,THB,3598,2026-02-24 14:07:09
PEV-000000481,TXN-00000168,3,CAPTURED,RECORDED,THB,3598,2026-02-24 14:07:54
PEV-000000482,TXN-00000169,1,INITIATED,RECORDED,THB,27890,2026-02-02 06:42:52
PEV-000000483,TXN-00000169,2,AUTHORIZED,RECORDED,THB,27890,2026-02-02 06:43:37
PEV-000000484,TXN-00000170,1,INITIATED,RECORDED,SGD,6586,2026-02-24 14:34:51
PEV-000000485,TXN-00000170,2,AUTHORIZED,RECORDED,SGD,6586,2026-02-24 14:35:36
PEV-000000486,TXN-00000170,3,CAPTURED,RECORDED,SGD,6586,2026-02-24 14:36:21
PEV-000000487,TXN-00000171,1,INITIATED,RECORDED,USD,3853,2026-02-22 16:40:42
PEV-000000488,TXN-00000171,2,AUTHORIZED,RECORDED,USD,3853,2026-02-22 16:41:27
PEV-000000489,TXN-00000171,3,CANCELLED,RECORDED,USD,3853,2026-02-22 16:42:12
PEV-000000490,TXN-00000172,1,INITIATED,RECORDED,THB,1997,2026-02-07 02:18:51
PEV-000000491,TXN-00000172,2,AUTHORIZED,RECORDED,THB,1997,2026-02-07 02:19:36
PEV-000000492,TXN-00000172,3,CAPTURED,RECORDED,THB,1997,2026-02-07 02:20:21
PEV-000000493,TXN-00000173,1,INITIATED,RECORDED,USD,3081,2026-01-25 01:00:15
PEV-000000494,TXN-00000173,2,AUTHORIZED,RECORDED,USD,3081,2026-01-25 01:01:00
PEV-000000495,TXN-00000173,3,CAPTURED,RECORDED,USD,3081,2026-01-25 01:01:45
PEV-000000496,TXN-00000174,1,INITIATED,RECORDED,USD,30946,2026-01-21 00:29:55
PEV-000000497,TXN-00000174,2,AUTHORIZED,RECORDED,USD,30946,2026-01-21 00:30:40
PEV-000000498,TXN-00000174,3,CAPTURED,RECORDED,USD,30946,2026-01-21 00:31:25
PEV-000000499,TXN-00000175,1,INITIATED,RECORDED,SGD,3658,2026-01-27 22:50:37
PEV-000000500,TXN-00000175,2,AUTHORIZED,RECORDED,SGD,3658,2026-01-27 22:51:22
PEV-000000501,TXN-00000175,3,CAPTURED,RECORDED,SGD,3658,2026-01-27 22:52:07
PEV-000000502,TXN-00000176,1,INITIATED,RECORDED,USD,1491,2026-01-06 18:23:31
PEV-000000503,TXN-00000176,2,DECLINED,RECORDED,USD,1491,2026-01-06 18:24:16
PEV-000000504,TXN-00000177,1,INITIATED,RECORDED,THB,2276,2026-01-26 13:37:27
PEV-000000505,TXN-00000177,2,AUTHORIZED,RECORDED,THB,2276,2026-01-26 13:38:12
PEV-000000506,TXN-00000177,3,CAPTURED,RECORDED,THB,2276,2026-01-26 13:38:57
PEV-000000507,TXN-00000178,1,INITIATED,RECORDED,THB,4449,2026-01-29 10:53:25
PEV-000000508,TXN-00000178,2,AUTHORIZED,RECORDED,THB,4449,2026-01-29 10:54:10
PEV-000000509,TXN-00000178,3,CAPTURED,RECORDED,THB,4449,2026-01-29 10:54:55
PEV-000000510,TXN-00000179,1,INITIATED,RECORDED,USD,3360,2026-02-17 04:43:02
PEV-000000511,TXN-00000179,2,AUTHORIZED,RECORDED,USD,3360,2026-02-17 04:43:47
PEV-000000512,TXN-00000179,3,CAPTURED,RECORDED,USD,3360,2026-02-17 04:44:32
PEV-000000513,TXN-00000180,1,INITIATED,RECORDED,THB,1931,2026-01-19 09:47:05
PEV-000000514,TXN-00000180,2,AUTHORIZED,RECORDED,THB,1931,2026-01-19 09:47:50
PEV-000000515,TXN-00000180,3,CAPTURED,RECORDED,THB,1931,2026-01-19 09:48:35
PEV-000000516,TXN-00000181,1,INITIATED,RECORDED,USD,3190,2026-02-13 09:01:46
PEV-000000517,TXN-00000181,2,AUTHORIZED,RECORDED,USD,3190,2026-02-13 09:02:31
PEV-000000518,TXN-00000181,3,CAPTURED,RECORDED,USD,3190,2026-02-13 09:03:16
PEV-000000519,TXN-00000182,1,INITIATED,RECORDED,USD,5915,2026-01-02 17:28:10
PEV-000000520,TXN-00000182,2,AUTHORIZED,RECORDED,USD,5915,2026-01-02 17:28:55
PEV-000000521,TXN-00000182,3,CAPTURED,RECORDED,USD,5915,2026-01-02 17:29:40
PEV-000000522,TXN-00000183,1,INITIATED,RECORDED,SGD,15413,2026-02-28 15:13:03
PEV-000000523,TXN-00000183,2,AUTHORIZED,RECORDED,SGD,15413,2026-02-28 15:13:48
PEV-000000524,TXN-00000183,3,CAPTURED,RECORDED,SGD,15413,2026-02-28 15:14:33
PEV-000000525,TXN-00000184,1,INITIATED,RECORDED,THB,1983,2026-01-22 21:39:01
PEV-000000526,TXN-00000184,2,AUTHORIZED,RECORDED,THB,1983,2026-01-22 21:39:46
PEV-000000527,TXN-00000184,3,CAPTURED,RECORDED,THB,1983,2026-01-22 21:40:31
PEV-000000528,TXN-00000185,1,INITIATED,RECORDED,SGD,4017,2026-02-10 04:13:16
PEV-000000529,TXN-00000185,2,AUTHORIZED,RECORDED,SGD,4017,2026-02-10 04:14:01
PEV-000000530,TXN-00000185,3,CAPTURED,RECORDED,SGD,4017,2026-02-10 04:14:46
PEV-000000531,TXN-00000186,1,INITIATED,RECORDED,THB,1340,2026-01-20 23:42:44
PEV-000000532,TXN-00000186,2,AUTHORIZED,RECORDED,THB,1340,2026-01-20 23:43:29
PEV-000000533,TXN-00000186,3,CAPTURED,RECORDED,THB,1340,2026-01-20 23:44:14
PEV-000000534,TXN-00000187,1,INITIATED,RECORDED,SGD,2717,2026-02-25 15:29:10
PEV-000000535,TXN-00000187,2,AUTHORIZED,RECORDED,SGD,2717,2026-02-25 15:29:55
PEV-000000536,TXN-00000187,3,CAPTURED,RECORDED,SGD,2717,2026-02-25 15:30:40
PEV-000000537,TXN-00000188,1,INITIATED,RECORDED,THB,2644,2026-01-21 16:15:15
PEV-000000538,TXN-00000188,2,AUTHORIZED,RECORDED,THB,2644,2026-01-21 16:16:00
PEV-000000539,TXN-00000188,3,CAPTURED,RECORDED,THB,2644,2026-01-21 16:16:45
PEV-000000540,TXN-00000189,1,INITIATED,RECORDED,SGD,12029,2026-02-19 23:25:08
PEV-000000541,TXN-00000189,2,DECLINED,RECORDED,SGD,12029,2026-02-19 23:25:53
PEV-000000542,TXN-00000190,1,INITIATED,RECORDED,SGD,8678,2026-01-19 04:42:44
PEV-000000543,TXN-00000190,2,AUTHORIZED,RECORDED,SGD,8678,2026-01-19 04:43:29
PEV-000000544,TXN-00000190,3,CAPTURED,RECORDED,SGD,8678,2026-01-19 04:44:14
PEV-000000545,TXN-00000191,1,INITIATED,RECORDED,THB,1398,2026-01-31 17:36:08
PEV-000000546,TXN-00000191,2,AUTHORIZED,RECORDED,THB,1398,2026-01-31 17:36:53
PEV-000000547,TXN-00000191,3,CAPTURED,RECORDED,THB,1398,2026-01-31 17:37:38
PEV-000000548,TXN-00000192,1,INITIATED,RECORDED,THB,17374,2026-01-18 08:48:57
PEV-000000549,TXN-00000192,2,AUTHORIZED,RECORDED,THB,17374,2026-01-18 08:49:42
PEV-000000550,TXN-00000192,3,CANCELLED,RECORDED,THB,17374,2026-01-18 08:50:27
PEV-000000551,TXN-00000193,1,INITIATED,RECORDED,THB,6523,2026-02-24 18:47:20
