transaction_id,account_id,merchant_id,idempotency_key,currency,transaction_amount_minor,status,initiated_at,completed_at
TXN-00000201,ACC-000344,MER-00045,IDEMP-00000201,THB,454,COMPLETED,2026-01-24 13:10:51,2026-01-24 13:17:00
TXN-00000202,ACC-000161,MER-00076,IDEMP-00000202,USD,15112,COMPLETED,2026-02-27 18:24:18,2026-02-27 18:28:21
TXN-00000203,ACC-000076,MER-00029,IDEMP-00000203,USD,2682,COMPLETED,2026-01-14 05:05:22,2026-01-14 05:10:18
TXN-00000204,ACC-000282,MER-00048,IDEMP-00000204,THB,3532,COMPLETED,2026-02-13 00:52:04,2026-02-13 00:56:06
TXN-00000205,ACC-000355,MER-00042,IDEMP-00000205,USD,2632,COMPLETED,2026-02-16 00:23:50,2026-02-16 00:29:12
TXN-00000206,ACC-000400,MER-00029,IDEMP-00000206,SGD,17559,COMPLETED,2026-01-03 18:53:24,2026-01-03 19:01:14
TXN-00000207,ACC-000035,MER-00061,IDEMP-00000207,THB,5326,COMPLETED,2026-01-06 00:00:08,2026-01-06 00:00:32
TXN-00000208,ACC-000404,MER-00020,IDEMP-00000208,SGD,10282,COMPLETED,2026-01-16 11:27:56,2026-01-16 11:36:50
TXN-00000209,ACC-000253,MER-00071,IDEMP-00000209,SGD,5720,CANCELLED,2026-01-01 23:34:30,2026-01-01 23:41:30
TXN-00000210,ACC-000436,MER-00006,IDEMP-00000210,SGD,10833,COMPLETED,2026-02-02 16:56:27,2026-02-02 17:04:29
TXN-00000211,ACC-000390,MER-00062,IDEMP-00000211,SGD,1528,CANCELLED,2026-01-16 22:54:08,2026-01-16 22:57:49
TXN-00000212,ACC-000423,MER-00047,IDEMP-00000212,USD,8497,COMPLETED,2026-01-28 13:13:26,2026-01-28 13:21:55
TXN-00000213,ACC-000381,MER-00074,IDEMP-00000213,USD,1615,COMPLETED,2026-02-09 07:20:18,2026-02-09 07:22:15
TXN-00000214,ACC-000340,MER-00002,IDEMP-00000214,SGD,1131,COMPLETED,2026-02-16 09:36:52,2026-02-16 09:37:06
TXN-00000215,ACC-000293,MER-00012,IDEMP-00000215,THB,4820,COMPLETED,2026-02-27 19:11:17,2026-02-27 19:20:40
TXN-00000216,ACC-000227,MER-00005,IDEMP-00000216,SGD,1010,DECLINED,2026-02-17 15:20:19,2026-02-17 15:21:23
TXN-00000217,ACC-000139,MER-00017,IDEMP-00000217,SGD,8721,COMPLETED,2026-01-25 17:40:33,2026-01-25 17:45:27
TXN-00000218,ACC-000208,MER-00042,IDEMP-00000218,USD,30085,COMPLETED,2026-01-03 14:20:24,2026-01-03 14:24:23
TXN-00000219,ACC-000308,MER-00003,IDEMP-00000219,SGD,12201,COMPLETED,2026-01-02 18:03:51,2026-01-02 18:04:02
TXN-00000220,ACC-000040,MER-00068,IDEMP-00000220,USD,3823,COMPLETED,2026-02-03 01:36:17,2026-02-03 01:46:03
TXN-00000221,ACC-000292,MER-00041,IDEMP-00000221,THB,6514,COMPLETED,2026-02-10 17:32:28,2026-02-10 17:41:43
TXN-00000222,ACC-000159,MER-00046,IDEMP-00000222,USD,5760,COMPLETED,2026-01-27 04:13:55,2026-01-27 04:16:07
TXN-00000223,ACC-000313,MER-00009,IDEMP-00000223,THB,7313,COMPLETED,2026-01-25 16:42:47,2026-01-25 16:47:36
TXN-00000224,ACC-000295,MER-00011,IDEMP-00000224,THB,10719,COMPLETED,2026-02-25 06:08:21,2026-02-25 06:15:06
TXN-00000225,ACC-000375,MER-00053,IDEMP-00000225,SGD,2879,COMPLETED,2026-01-29 11:13:41,2026-01-29 11:17:49
TXN-00000226,ACC-000266,MER-00013,IDEMP-00000226,THB,2407,COMPLETED,2026-01-09 22:01:57,2026-01-09 22:08:43
TXN-00000227,ACC-000192,MER-00001,IDEMP-00000227,SGD,2551,COMPLETED,2026-02-11 02:50:19,2026-02-11 02:59:27
TXN-00000228,ACC-000103,MER-00075,IDEMP-00000228,USD,17514,COMPLETED,2026-01-06 15:07:48,2026-01-06 15:17:07
TXN-00000229,ACC-000414,MER-00077,IDEMP-00000229,USD,11703,CANCELLED,2026-01-03 12:26:07,2026-01-03 12:31:07
TXN-00000230,ACC-000356,MER-00043,IDEMP-00000230,SGD,5594,COMPLETED,2026-02-12 01:08:59,2026-02-12 01:11:07
TXN-00000231,ACC-000298,MER-00021,IDEMP-00000231,SGD,3824,COMPLETED,2026-01-22 22:14:24,2026-01-22 22:22:24
TXN-00000232,ACC-000378,MER-00038,IDEMP-00000232,USD,5867,COMPLETED,2026-01-01 05:00:08,2026-01-01 05:02:36
TXN-00000233,ACC-000199,MER-00021,IDEMP-00000233,USD,3922,COMPLETED,2026-02-21 16:06:23,2026-02-21 16:14:43
TXN-00000234,ACC-000217,MER-00046,IDEMP-00000234,SGD,1508,COMPLETED,2026-02-27 11:43:58,2026-02-27 11:51:12
TXN-00000235,ACC-000308,MER-00020,IDEMP-00000235,SGD,12825,COMPLETED,2026-02-28 22:26:53,2026-02-28 22:31:06
TXN-00000236,ACC-000085,MER-00026,IDEMP-00000236,USD,11567,DECLINED,2026-02-17 14:51:17,2026-02-17 14:54:10
TXN-00000237,ACC-000017,MER-00058,IDEMP-00000237,USD,6064,COMPLETED,2026-02-02 19:00:33,2026-02-02 19:03:30
TXN-00000238,ACC-000210,MER-00043,IDEMP-00000238,USD,6013,COMPLETED,2026-02-01 12:08:28,2026-02-01 12:12:58
TXN-00000239,ACC-000235,MER-00014,IDEMP-00000239,THB,5775,COMPLETED,2026-01-29 01:57:40,2026-01-29 01:59:47
TXN-00000240,ACC-000373,MER-00006,IDEMP-00000240,SGD,4082,COMPLETED,2026-02-26 14:49:39,2026-02-26 14:50:26
TXN-00000241,ACC-000267,MER-00041,IDEMP-00000241,USD,4067,COMPLETED,2026-01-25 09:35:13,2026-01-25 09:37:46
TXN-00000242,ACC-000276,MER-00042,IDEMP-00000242,USD,11250,COMPLETED,2026-02-14 19:45:57,2026-02-14 19:55:33
TXN-00000243,ACC-000296,MER-00027,IDEMP-00000243,USD,31244,COMPLETED,2026-02-18 04:09:39,2026-02-18 04:14:53
TXN-00000244,ACC-000100,MER-00079,IDEMP-00000244,THB,3222,COMPLETED,2026-01-16 08:48:24,2026-01-16 08:52:11
TXN-00000245,ACC-000005,MER-00006,IDEMP-00000245,THB,4024,COMPLETED,2026-01-20 04:06:11,2026-01-20 04:13:34
TXN-00000246,ACC-000277,MER-00059,IDEMP-00000246,SGD,3271,COMPLETED,2026-02-14 21:01:01,2026-02-14 21:02:11
TXN-00000247,ACC-000215,MER-00035,IDEMP-00000247,THB,4783,COMPLETED,2026-02-20 05:50:03,2026-02-20 05:55:32
TXN-00000248,ACC-000163,MER-00035,IDEMP-00000248,SGD,6295,COMPLETED,2026-01-25 07:53:14,2026-01-25 08:01:35
TXN-00000249,ACC-000318,MER-00061,IDEMP-00000249,THB,16589,COMPLETED,2026-01-07 00:34:22,2026-01-07 00:38:07
TXN-00000250,ACC-000255,MER-00074,IDEMP-00000250,SGD,10930,COMPLETED,2026-01-09 23:27:40,2026-01-09 23:27:46
TXN-00000251,ACC-000230,MER-00058,IDEMP-00000251,THB,13557,COMPLETED,2026-01-02 02:22:35,2026-01-02 02:30:01
TXN-00000252,ACC-000107,MER-00019,IDEMP-00000252,SGD,4207,COMPLETED,2026-01-26 12:15:44,2026-01-26 12:23:19
TXN-00000253,ACC-000302,MER-00061,IDEMP-00000253,THB,4441,COMPLETED,2026-02-12 13:55:32,2026-02-12 13:59:00
TXN-00000254,ACC-000088,MER-00018,IDEMP-00000254,SGD,4492,COMPLETED,2026-02-15 20:13:45,2026-02-15 20:16:12
TXN-00000255,ACC-000200,MER-00033,IDEMP-00000255,USD,1805,COMPLETED,2026-02-26 22:10:30,2026-02-26 22:11:59
TXN-00000256,ACC-000084,MER-00016,IDEMP-00000256,USD,7320,PENDING,2026-01-26 11:11:09,
TXN-00000257,ACC-000442,MER-00021,IDEMP-00000257,SGD,3723,COMPLETED,2026-02-16 05:30:32,2026-02-16 05:36:00
TXN-00000258,ACC-000256,MER-00041,IDEMP-00000258,THB,12068,COMPLETED,2026-02-25 08:13:37,2026-02-25 08:14:27
TXN-00000259,ACC-000091,MER-00038,IDEMP-00000259,THB,7557,PENDING,2026-03-01 03:48:16,
TXN-00000260,ACC-000302,MER-00053,IDEMP-00000260,THB,7938,CANCELLED,2026-01-23 16:25:09,2026-01-23 16:33:33
TXN-00000261,ACC-000009,MER-00063,IDEMP-00000261,SGD,9890,COMPLETED,2026-02-02 02:07:42,2026-02-02 02:15:44
TXN-00000262,ACC-000229,MER-00023,IDEMP-00000262,SGD,4216,PENDING,2026-02-04 17:33:09,
TXN-00000263,ACC-000387,MER-00079,IDEMP-00000263,USD,1036,COMPLETED,2026-02-09 07:21:21,2026-02-09 07:24:29
TXN-00000264,ACC-000129,MER-00062,IDEMP-00000264,SGD,4371,COMPLETED,2026-01-31 15:37:28,2026-01-31 15:41:05
TXN-00000265,ACC-000419,MER-00070,IDEMP-00000265,SGD,25425,DECLINED,2026-02-12 02:58:02,2026-02-12 03:06:13
TXN-00000266,ACC-000449,MER-00078,IDEMP-00000266,SGD,26222,COMPLETED,2026-01-09 16:24:45,2026-01-09 16:29:14
TXN-00000267,ACC-000394,MER-00078,IDEMP-00000267,SGD,22487,COMPLETED,2026-01-12 02:45:16,2026-01-12 02:50:39
TXN-00000268,ACC-000286,MER-00029,IDEMP-00000268,THB,9148,COMPLETED,2026-02-15 10:08:29,2026-02-15 10:16:00
TXN-00000269,ACC-000363,MER-00070,IDEMP-00000269,THB,3337,COMPLETED,2026-02-18 18:07:17,2026-02-18 18:12:44
TXN-00000270,ACC-000197,MER-00041,IDEMP-00000270,USD,3956,DECLINED,2026-01-26 02:22:00,2026-01-26 02:22:19
TXN-00000271,ACC-000351,MER-00072,IDEMP-00000271,USD,13474,COMPLETED,2026-02-15 20:52:07,2026-02-15 21:00:46
TXN-00000272,ACC-000270,MER-00016,IDEMP-00000272,SGD,6627,COMPLETED,2026-02-13 13:12:09,2026-02-13 13:22:07
TXN-00000273,ACC-000184,MER-00064,IDEMP-00000273,SGD,11402,COMPLETED,2026-01-02 03:53:23,2026-01-02 03:55:45
TXN-00000274,ACC-000241,MER-00022,IDEMP-00000274,THB,4588,COMPLETED,2026-01-27 02:18:30,2026-01-27 02:24:50
TXN-00000275,ACC-000076,MER-00018,IDEMP-00000275,USD,3740,COMPLETED,2026-02-13 04:32:05,2026-02-13 04:38:30
TXN-00000276,ACC-000106,MER-00047,IDEMP-00000276,SGD,1853,COMPLETED,2026-01-09 00:31:33,2026-01-09 00:32:46
TXN-00000277,ACC-000218,MER-00030,IDEMP-00000277,USD,3642,COMPLETED,2026-01-05 17:46:19,2026-01-05 17:53:42
TXN-00000278,ACC-000001,MER-00054,IDEMP-00000278,THB,11037,COMPLETED,2026-02-05 07:26:31,2026-02-05 07:26:33
TXN-00000279,ACC-000065,MER-00017,IDEMP-00000279,THB,3402,CANCELLED,2026-02-09 17:30:04,2026-02-09 17:33:37
TXN-00000280,ACC-000282,MER-00044,IDEMP-00000280,THB,6955,COMPLETED,2026-01-31 21:44:48,2026-01-31 21:49:52
TXN-00000281,ACC-000107,MER-00041,IDEMP-00000281,SGD,3238,COMPLETED,2026-02-07 13:18:21,2026-02-07 13:26:55
TXN-00000282,ACC-000423,MER-00080,IDEMP-00000282,USD,1132,DECLINED,2026-02-04 06:38:59,2026-02-04 06:42:11
TXN-00000283,ACC-000182,MER-00075,IDEMP-00000283,THB,10645,COMPLETED,2026-01-18 11:35:23,2026-01-18 11:37:11
TXN-00000284,ACC-000404,MER-00076,IDEMP-00000284,SGD,11933,COMPLETED,2026-01-04 15:55:56,2026-01-04 16:03:06
TXN-00000285,ACC-000074,MER-00071,IDEMP-00000285,THB,9675,COMPLETED,2026-02-07 13:31:26,2026-02-07 13:39:49
TXN-00000286,ACC-000408,MER-00022,IDEMP-00000286,THB,8071,COMPLETED,2026-01-04 09:10:12,2026-01-04 09:18:40
TXN-00000287,ACC-000010,MER-00040,IDEMP-00000287,USD,16874,COMPLETED,2026-01-29 04:49:29,2026-01-29 04:52:46
TXN-00000288,ACC-000381,MER-00029,IDEMP-00000288,USD,7773,COMPLETED,2026-02-12 19:42:29,2026-02-12 19:50:30
TXN-00000289,ACC-000145,MER-00051,IDEMP-00000289,SGD,2668,COMPLETED,2026-02-24 03:45:35,2026-02-24 03:51:41
TXN-00000290,ACC-000353,MER-00069,IDEMP-00000290,THB,3673,COMPLETED,2026-02-22 18:08:20,2026-02-22 18:08:50
TXN-00000291,ACC-000180,MER-00030,IDEMP-00000291,SGD,8688,COMPLETED,2026-01-06 05:12:11,2026-01-06 05:18:47
TXN-00000292,ACC-000100,MER-00009,IDEMP-00000292,THB,33897,COMPLETED,2026-02-08 15:06:12,2026-02-08 15:15:13
TXN-00000293,ACC-000349,MER-00034,IDEMP-00000293,USD,28076,COMPLETED,2026-01-23 23:21:45,2026-01-23 23:26:57
TXN-00000294,ACC-000269,MER-00062,IDEMP-00000294,SGD,4312,COMPLETED,2026-02-05 07:31:02,2026-02-05 07:37:40
TXN-00000295,ACC-000107,MER-00073,IDEMP-00000295,SGD,2798,COMPLETED,2026-01-31 02:01:20,2026-01-31 02:05:47
TXN-00000296,ACC-000206,MER-00002,IDEMP-00000296,SGD,14938,COMPLETED,2026-02-05 05:38:55,2026-02-05 05:48:00
TXN-00000297,ACC-000301,MER-00075,IDEMP-00000297,THB,1179,DECLINED,2026-02-27 16:27:47,2026-02-27 16:29:22
TXN-00000298,ACC-000259,MER-00078,IDEMP-00000298,THB,38237,PENDING,2026-02-21 10:29:16,
TXN-00000299,ACC-000191,MER-00077,IDEMP-00000299,THB,16267,COMPLETED,2026-02-07 21:19:05,2026-02-07 21:22:42
TXN-00000300,ACC-000374,MER-00023,IDEMP-00000300,USD,11394,COMPLETED,2026-01-19 07:30:29,2026-01-19 07:39:56
TXN-00000301,ACC-000422,MER-00007,IDEMP-00000301,THB,3694,COMPLETED,2026-02-25 06:26:13,2026-02-25 06:34:14
TXN-00000302,ACC-000327,MER-00034,IDEMP-00000302,USD,8416,COMPLETED,2026-02-10 09:53:17,2026-02-10 09:55:36
TXN-00000303,ACC-000316,MER-00028,IDEMP-00000303,SGD,2912,COMPLETED,2026-02-27 05:41:47,2026-02-27 05:47:54
TXN-00000304,ACC-000250,MER-00029,IDEMP-00000304,SGD,7916,COMPLETED,2026-01-28 23:44:32,2026-01-28 23:47:41
TXN-00000305,ACC-000343,MER-00029,IDEMP-00000305,THB,2344,COMPLETED,2026-01-31 05:50:03,2026-01-31 05:50:50
TXN-00000306,ACC-000253,MER-00022,IDEMP-00000306,SGD,3091,COMPLETED,2026-02-15 17:05:04,2026-02-15 17:08:22
TXN-00000307,ACC-000343,MER-00027,IDEMP-00000307,THB,3505,COMPLETED,2026-02-13 21:18:16,2026-02-13 21:18:59
TXN-00000308,ACC-000392,MER-00023,IDEMP-00000308,SGD,5723,COMPLETED,2026-02-24 10:41:38,2026-02-24 10:43:39
TXN-00000309,ACC-000003,MER-00071,IDEMP-00000309,THB,10443,COMPLETED,2026-01-12 02:03:39,2026-01-12 02:06:34
TXN-00000310,ACC-000098,MER-00010,IDEMP-00000310,THB,4155,COMPLETED,2026-02-14 02:35:47,2026-02-14 02:39:04
TXN-00000311,ACC-000038,MER-00057,IDEMP-00000311,THB,17825,COMPLETED,2026-02-21 13:38:27,2026-02-21 13:46:30
TXN-00000312,ACC-000047,MER-00055,IDEMP-00000312,THB,30222,COMPLETED,2026-02-21 02:47:53,2026-02-21 02:55:17
TXN-00000313,ACC-000013,MER-00040,IDEMP-00000313,THB,38195,COMPLETED,2026-01-28 12:41:50,2026-01-28 12:44:10
TXN-00000314,ACC-000244,MER-00055,IDEMP-00000314,USD,2271,COMPLETED,2026-02-08 13:41:08,2026-02-08 13:44:18
TXN-00000315,ACC-000149,MER-00076,IDEMP-00000315,THB,8567,PENDING,2026-01-08 18:19:39,
TXN-00000316,ACC-000192,MER-00040,IDEMP-00000316,SGD,7879,COMPLETED,2026-02-27 00:21:56,2026-02-27 00:27:04
TXN-00000317,ACC-000019,MER-00059,IDEMP-00000317,SGD,3607,DECLINED,2026-01-02 15:42:08,2026-01-02 15:46:54
TXN-00000318,ACC-000399,MER-00072,IDEMP-00000318,USD,5277,COMPLETED,2026-02-27 11:55:05,2026-02-27 12:04:13
TXN-00000319,ACC-000405,MER-00006,IDEMP-00000319,USD,6971,COMPLETED,2026-02-18 16:16:09,2026-02-18 16:20:49
TXN-00000320,ACC-000407,MER-00056,IDEMP-00000320,SGD,20593,CANCELLED,2026-02-02 08:40:02,2026-02-02 08:40:16
TXN-00000321,ACC-000391,MER-00064,IDEMP-00000321,THB,4989,COMPLETED,2026-01-03 11:31:15,2026-01-03 11:33:33
TXN-00000322,ACC-000073,MER-00078,IDEMP-00000322,THB,18582,COMPLETED,2026-01-20 19:55:14,2026-01-20 20:02:17
TXN-00000323,ACC-000420,MER-00076,IDEMP-00000323,THB,2745,COMPLETED,2026-01-22 05:21:05,2026-01-22 05:27:35
TXN-00000324,ACC-000394,MER-00064,IDEMP-00000324,SGD,13445,COMPLETED,2026-01-21 10:52:25,2026-01-21 10:58:36
TXN-00000325,ACC-000369,MER-00063,IDEMP-00000325,USD,29024,COMPLETED,2026-01-22 20:18:16,2026-01-22 20:21:22
TXN-00000326,ACC-000159,MER-00065,IDEMP-00000326,USD,11660,COMPLETED,2026-02-24 03:15:35,2026-02-24 03:23:03
TXN-00000327,ACC-000189,MER-00004,IDEMP-00000327,SGD,3905,COMPLETED,2026-02-14 04:13:11,2026-02-14 04:16:08
TXN-00000328,ACC-000418,MER-00026,IDEMP-00000328,USD,1911,COMPLETED,2026-02-03 23:41:54,2026-02-03 23:44:43
TXN-00000329,ACC-000371,MER-00029,IDEMP-00000329,USD,3281,COMPLETED,2026-02-09 04:53:29,2026-02-09 05:03:26
TXN-00000330,ACC-000251,MER-00051,IDEMP-00000330,USD,3783,COMPLETED,2026-02-22 04:15:00,2026-02-22 04:21:56
TXN-00000331,ACC-000201,MER-00041,IDEMP-00000331,SGD,1640,COMPLETED,2026-02-23 18:14:37,2026-02-23 18:16:25
TXN-00000332,ACC-000302,MER-00076,IDEMP-00000332,THB,5362,COMPLETED,2026-02-23 17:36:23,2026-02-23 17:39:49
TXN-00000333,ACC-000385,MER-00072,IDEMP-00000333,THB,2689,COMPLETED,2026-01-31 15:05:47,2026-01-31 15:12:46
TXN-00000334,ACC-000086,MER-00017,IDEMP-00000334,SGD,13256,COMPLETED,2026-02-17 13:11:04,2026-02-17 13:15:29
TXN-00000335,ACC-000179,MER-00042,IDEMP-00000335,THB,4950,COMPLETED,2026-01-21 16:41:06,2026-01-21 16:50:35
TXN-00000336,ACC-000431,MER-00006,IDEMP-00000336,SGD,4023,PENDING,2026-01-11 13:19:20,
TXN-00000337,ACC-000143,MER-00024,IDEMP-00000337,SGD,11504,DECLINED,2026-02-02 21:05:31,2026-02-02 21:13:19
TXN-00000338,ACC-000407,MER-00069,IDEMP-00000338,SGD,7765,COMPLETED,2026-02-08 05:54:05,2026-02-08 06:00:38
TXN-00000339,ACC-000186,MER-00051,IDEMP-00000339,THB,7055,COMPLETED,2026-02-28 10:37:24,2026-02-28 10:43:38
TXN-00000340,ACC-000427,MER-00066,IDEMP-00000340,THB,1797,COMPLETED,2026-02-26 07:12:19,2026-02-26 07:19:00
TXN-00000341,ACC-000224,MER-00041,IDEMP-00000341,THB,2634,COMPLETED,2026-01-08 12:01:05,2026-01-08 12:01:09
TXN-00000342,ACC-000300,MER-00080,IDEMP-00000342,THB,2175,COMPLETED,2026-01-09 16:46:47,2026-01-09 16:50:18
TXN-00000343,ACC-000195,MER-00050,IDEMP-00000343,THB,5683,PENDING,2026-02-03 15:09:45,
TXN-00000344,ACC-000316,MER-00016,IDEMP-00000344,SGD,1275,COMPLETED,2026-01-19 07:13:16,2026-01-19 07:17:51
TXN-00000345,ACC-000206,MER-00014,IDEMP-00000345,SGD,10641,COMPLETED,2026-02-15 12:09:49,2026-02-15 12:11:42
TXN-00000346,ACC-000191,MER-00025,IDEMP-00000346,THB,5512,COMPLETED,2026-01-02 07:00:57,2026-01-02 07:07:52
TXN-00000347,ACC-000367,MER-00012,IDEMP-00000347,USD,2520,CANCELLED,2026-01-24 13:12:55,2026-01-24 13:13:06
TXN-00000348,ACC-000197,MER-00015,IDEMP-00000348,USD,4125,COMPLETED,2026-02-25 06:16:26,2026-02-25 06:22:42
TXN-00000349,ACC-000042,MER-00038,IDEMP-00000349,THB,2368,COMPLETED,2026-01-30 02:05:06,2026-01-30 02:06:52
TXN-00000350,ACC-000218,MER-00072,IDEMP-00000350,USD,1673,COMPLETED,2026-02-27 17:07:53,2026-02-27 17:13:19
TXN-00000351,ACC-000178,MER-00015,IDEMP-00000351,SGD,2405,COMPLETED,2026-02-28 07:25:07,2026-02-28 07:30:35
TXN-00000352,ACC-000095,MER-00058,IDEMP-00000352,USD,3263,COMPLETED,2026-01-16 18:36:18,2026-01-16 18:41:45
TXN-00000353,ACC-000443,MER-00067,IDEMP-00000353,SGD,5489,CANCELLED,2026-02-19 12:01:32,2026-02-19 12:09:11
TXN-00000354,ACC-000045,MER-00035,IDEMP-00000354,THB,2697,DECLINED,2026-01-26 09:09:49,2026-01-26 09:14:51
TXN-00000355,ACC-000425,MER-00033,IDEMP-00000355,THB,21711,COMPLETED,2026-01-18 06:57:01,2026-01-18 07:06:17
TXN-00000356,ACC-000004,MER-00047,IDEMP-00000356,THB,14376,COMPLETED,2026-02-23 04:35:55,2026-02-23 04:42:54
TXN-00000357,ACC-000099,MER-00004,IDEMP-00000357,SGD,21447,COMPLETED,2026-01-13 06:18:28,2026-01-13 06:20:45
TXN-00000358,ACC-000277,MER-00057,IDEMP-00000358,SGD,2008,PENDING,2026-01-23 05:31:38,
TXN-00000359,ACC-000289,MER-00015,IDEMP-00000359,SGD,19124,COMPLETED,2026-02-21 14:40:11,2026-02-21 14:49:27
TXN-00000360,ACC-000017,MER-00061,IDEMP-00000360,USD,943,COMPLETED,2026-01-22 12:07:25,2026-01-22 12:08:07
TXN-00000361,ACC-000268,MER-00027,IDEMP-00000361,SGD,1004,COMPLETED,2026-01-20 04:06:18,2026-01-20 04:08:39
TXN-00000362,ACC-000304,MER-00031,IDEMP-00000362,SGD,4442,COMPLETED,2026-02-17 16:41:41,2026-02-17 16:43:06
TXN-00000363,ACC-000302,MER-00063,IDEMP-00000363,THB,7094,COMPLETED,2026-01-01 12:02:13,2026-01-01 12:10:14
TXN-00000364,ACC-000208,MER-00061,IDEMP-00000364,USD,7974,COMPLETED,2026-01-30 05:57:17,2026-01-30 06:00:58
TXN-00000365,ACC-000240,MER-00020,IDEMP-00000365,USD,3177,CANCELLED,2026-01-15 22:14:49,2026-01-15 22:23:09
TXN-00000366,ACC-000380,MER-00007,IDEMP-00000366,SGD,1058,COMPLETED,2026-02-07 13:50:22,2026-02-07 13:58:58
TXN-00000367,ACC-000062,MER-00063,IDEMP-00000367,USD,23030,COMPLETED,2026-01-25 01:36:31,2026-01-25 01:37:29
TXN-00000368,ACC-000104,MER-00043,IDEMP-00000368,THB,6836,COMPLETED,2026-01-29 11:02:27,2026-01-29 11:10:01
TXN-00000369,ACC-000341,MER-00032,IDEMP-00000369,THB,12082,COMPLETED,2026-01-25 00:40:34,2026-01-25 00:50:27
TXN-00000370,ACC-000284,MER-00019,IDEMP-00000370,SGD,1447,COMPLETED,2026-02-21 07:02:16,2026-02-21 07:10:01
TXN-00000371,ACC-000170,MER-00030,IDEMP-00000371,USD,6731,COMPLETED,2026-02-24 11:28:19,2026-02-24 11:37:26
TXN-00000372,ACC-000355,MER-00016,IDEMP-00000372,USD,16672,CANCELLED,2026-02-05 12:07:06,2026-02-05 12:12:35
TXN-00000373,ACC-000227,MER-00006,IDEMP-00000373,SGD,1708,COMPLETED,2026-01-20 13:59:43,2026-01-20 14:05:06
TXN-00000374,ACC-000342,MER-00080,IDEMP-00000374,USD,12799,COMPLETED,2026-01-02 19:40:59,2026-01-02 19:50:10
TXN-00000375,ACC-000335,MER-00063,IDEMP-00000375,USD,4007,DECLINED,2026-02-12 15:36:11,2026-02-12 15:43:33
TXN-00000376,ACC-000155,MER-00025,IDEMP-00000376,USD,2025,DECLINED,2026-01-17 02:26:53,2026-01-17 02:28:02
TXN-00000377,ACC-000144,MER-00028,IDEMP-00000377,SGD,6419,COMPLETED,2026-01-29 17:45:07,2026-01-29 17:45:11
TXN-00000378,ACC-000382,MER-00028,IDEMP-00000378,USD,1772,COMPLETED,2026-01-12 14:28:15,2026-01-12 14:33:37
TXN-00000379,ACC-000269,MER-00058,IDEMP-00000379,SGD,26574,CANCELLED,2026-01-24 00:22:38,2026-01-24 00:28:17
TXN-00000380,ACC-000348,MER-00020,IDEMP-00000380,SGD,17076,PENDING,2026-01-04 20:28:16,
TXN-00000381,ACC-000326,MER-00015,IDEMP-00000381,USD,14706,COMPLETED,2026-02-13 23:46:47,2026-02-13 23:51:39
TXN-00000382,ACC-000020,MER-00054,IDEMP-00000382,THB,8237,COMPLETED,2026-01-29 13:50:30,2026-01-29 14:00:14
TXN-00000383,ACC-000261,MER-00030,IDEMP-00000383,THB,4358,COMPLETED,2026-01-20 10:24:25,2026-01-20 10:29:29
TXN-00000384,ACC-000050,MER-00079,IDEMP-00000384,SGD,1519,COMPLETED,2026-01-22 07:21:46,2026-01-22 07:22:02
TXN-00000385,ACC-000443,MER-00028,IDEMP-00000385,SGD,71057,COMPLETED,2026-02-08 16:55:02,2026-02-08 16:55:19
TXN-00000386,ACC-000286,MER-00058,IDEMP-00000386,THB,6601,COMPLETED,2026-02-27 05:56:10,2026-02-27 06:01:39
TXN-00000387,ACC-000376,MER-00037,IDEMP-00000387,THB,7417,COMPLETED,2026-02-01 09:22:39,2026-02-01 09:27:09
TXN-00000388,ACC-000351,MER-00034,IDEMP-00000388,USD,1801,COMPLETED,2026-02-02 07:47:52,2026-02-02 07:51:30
TXN-00000389,ACC-000299,MER-00054,IDEMP-00000389,THB,1696,COMPLETED,2026-02-01 12:45:46,2026-02-01 12:53:24
TXN-00000390,ACC-000144,MER-00044,IDEMP-00000390,SGD,988,COMPLETED,2026-02-12 07:22:56,2026-02-12 07:31:08
TXN-00000391,ACC-000092,MER-00029,IDEMP-00000391,SGD,2724,COMPLETED,2026-02-06 19:53:02,2026-02-06 20:01:18
TXN-00000392,ACC-000375,MER-00032,IDEMP-00000392,SGD,6435,COMPLETED,2026-02-21 06:52:37,2026-02-21 06:57:32
TXN-00000393,ACC-000368,MER-00072,IDEMP-00000393,THB,22428,PENDING,2026-01-27 15:00:23,
TXN-00000394,ACC-000145,MER-00058,IDEMP-00000394,SGD,5720,PENDING,2026-02-17 16:04:34,
TXN-00000395,ACC-000118,MER-00074,IDEMP-00000395,THB,10436,DECLINED,2026-03-01 14:32:00,2026-03-01 14:37:01
TXN-00000396,ACC-000182,MER-00076,IDEMP-00000396,THB,1879,CANCELLED,2026-02-19 10:32:26,2026-02-19 10:33:33
TXN-00000397,ACC-000357,MER-00027,IDEMP-00000397,SGD,1961,COMPLETED,2026-01-17 10:50:37,2026-01-17 10:52:04
TXN-00000398,ACC-000306,MER-00010,IDEMP-00000398,SGD,44009,DECLINED,2026-02-21 16:12:10,2026-02-21 16:16:48
TXN-00000399,ACC-000047,MER-00057,IDEMP-00000399,THB,16957,CANCELLED,2026-02-17 16:07:31,2026-02-17 16:14:56
TXN-00000400,ACC-000343,MER-00063,IDEMP-00000400,THB,4663,COMPLETED,2026-02-11 04:43:27,2026-02-11 04:53:10
