settlement_item_id,settlement_batch_id,transaction_id,settlement_date,currency,gross_amount_minor,refund_amount_minor,reversal_amount_minor,net_amount_minor,status
STI-000000294,STB-000066,TXN-00000360,2026-01-24,USD,943,0,0,943,SETTLED
STI-000000295,STB-000058,TXN-00000361,2026-01-22,SGD,1004,0,0,1004,SETTLED
STI-000000296,STB-000142,TXN-00000362,2026-02-19,SGD,4442,0,0,4442,SETTLED
STI-000000297,STB-000002,TXN-00000363,2026-01-03,THB,7094,0,0,7094,SETTLED
STI-000000298,STB-000090,TXN-00000364,2026-02-01,USD,7974,0,0,7974,SETTLED
STI-000000299,STB-000112,TXN-00000366,2026-02-09,SGD,1058,0,0,1058,SETTLED
STI-000000300,STB-000075,TXN-00000367,2026-01-27,USD,23030,0,0,23030,SETTLED
STI-000000301,STB-000086,TXN-00000368,2026-01-31,THB,6836,0,0,6836,SETTLED
STI-000000302,STB-000074,TXN-00000369,2026-01-27,THB,12082,0,0,12082,SETTLED
STI-000000303,STB-000154,TXN-00000370,2026-02-23,SGD,1447,718,0,729,SETTLED
STI-000000304,STB-000165,TXN-00000371,2026-02-26,USD,6731,2207,0,4524,SETTLED
STI-000000305,STB-000058,TXN-00000373,2026-01-22,SGD,1708,0,0,1708,SETTLED
STI-000000306,STB-000006,TXN-00000374,2026-01-04,USD,12799,0,0,12799,SETTLED
STI-000000307,STB-000085,TXN-00000377,2026-01-31,SGD,6419,0,0,6419,SETTLED
STI-000000308,STB-000036,TXN-00000378,2026-01-14,USD,1772,0,0,1772,SETTLED
STI-000000309,STB-000132,TXN-00000381,2026-02-15,USD,14706,0,14706,0,SETTLED
STI-000000310,STB-000086,TXN-00000382,2026-01-31,THB,8237,3338,0,4899,SETTLED
STI-000000311,STB-000059,TXN-00000383,2026-01-22,THB,4358,0,0,4358,SETTLED
STI-000000312,STB-000064,TXN-00000384,2026-01-24,SGD,1519,0,1519,0,SETTLED
STI-000000313,STB-000115,TXN-00000385,2026-02-10,SGD,71057,0,0,71057,SETTLED
STI-000000314,STB-000173,TXN-00000386,2026-03-01,THB,6601,0,0,6601,SETTLED
STI-000000315,STB-000095,TXN-00000387,2026-02-03,THB,7417,3635,0,3782,SETTLED
STI-000000316,STB-000099,TXN-00000388,2026-02-04,USD,1801,0,0,1801,SETTLED
STI-000000317,STB-000095,TXN-00000389,2026-02-03,THB,1696,0,0,1696,SETTLED
STI-000000318,STB-000127,TXN-00000390,2026-02-14,SGD,988,0,0,988,SETTLED
STI-000000319,STB-000109,TXN-00000391,2026-02-08,SGD,2724,0,2724,0,SETTLED
STI-000000320,STB-000154,TXN-00000392,2026-02-23,SGD,6435,0,0,6435,SETTLED
STI-000000321,STB-000049,TXN-00000397,2026-01-19,SGD,1961,0,0,1961,SETTLED
STI-000000322,STB-000125,TXN-00000400,2026-02-13,THB,4663,0,0,4663,SETTLED
STI-000000323,STB-000113,TXN-00000401,2026-02-09,THB,9007,0,0,9007,SETTLED
STI-000000324,STB-000163,TXN-00000402,2026-02-26,SGD,5724,0,0,5724,SETTLED
STI-000000325,STB-000096,TXN-00000403,2026-02-03,USD,8185,0,0,8185,SETTLED
STI-000000326,STB-000089,TXN-00000404,2026-02-01,THB,16307,0,0,16307,SETTLED
STI-000000327,STB-000150,TXN-00000405,2026-02-21,USD,7383,0,0,7383,SETTLED
STI-000000328,STB-000016,TXN-00000407,2026-01-08,SGD,782,0,0,782,SETTLED
STI-000000329,STB-000137,TXN-00000408,2026-02-17,THB,1852,0,1852,0,SETTLED
STI-000000330,STB-000168,TXN-00000410,2026-02-27,USD,9700,0,0,9700,SETTLED
STI-000000331,STB-000100,TXN-00000411,2026-02-05,SGD,4671,0,0,4671,SETTLED
STI-000000332,STB-000129,TXN-00000412,2026-02-14,USD,2853,0,0,2853,SETTLED
STI-000000333,STB-000076,TXN-00000413,2026-01-28,SGD,3967,0,0,3967,SETTLED
STI-000000334,STB-000094,TXN-00000415,2026-02-03,SGD,2984,0,0,2984,SETTLED
STI-000000335,STB-000013,TXN-00000416,2026-01-07,SGD,1987,0,0,1987,SETTLED
STI-000000336,STB-000001,TXN-00000417,2026-01-03,SGD,4749,0,0,4749,SETTLED
STI-000000337,STB-000041,TXN-00000418,2026-01-16,THB,40763,0,0,40763,SETTLED
STI-000000338,STB-000166,TXN-00000419,2026-02-27,SGD,2956,0,0,2956,SETTLED
STI-000000339,STB-000049,TXN-00000420,2026-01-19,SGD,8214,0,0,8214,SETTLED
STI-000000340,STB-000042,TXN-00000421,2026-01-16,USD,5760,0,0,5760,SETTLED
STI-000000341,STB-000061,TXN-00000423,2026-01-23,SGD,754,0,0,754,SETTLED
STI-000000342,STB-000061,TXN-00000424,2026-01-23,SGD,8190,0,0,8190,SETTLED
STI-000000343,STB-000003,TXN-00000425,2026-01-03,USD,4072,0,0,4072,SETTLED
STI-000000344,STB-000085,TXN-00000426,2026-01-31,SGD,7316,0,0,7316,SETTLED
STI-000000345,STB-000084,TXN-00000427,2026-01-30,USD,1385,0,0,1385,SETTLED
STI-000000346,STB-000042,TXN-00000429,2026-01-16,USD,1583,0,0,1583,SETTLED
STI-000000347,STB-000114,TXN-00000430,2026-02-09,USD,3504,0,0,3504,SETTLED
STI-000000348,STB-000127,TXN-00000431,2026-02-14,SGD,3322,0,0,3322,SETTLED
STI-000000349,STB-000111,TXN-00000432,2026-02-08,USD,27246,0,0,27246,SETTLED
STI-000000350,STB-000180,TXN-00000435,2026-03-03,USD,7547,0,0,7547,SETTLED
STI-000000351,STB-000145,TXN-00000436,2026-02-20,SGD,15421,0,0,15421,SETTLED
STI-000000352,STB-000167,TXN-00000437,2026-02-27,THB,22886,0,0,22886,SETTLED
STI-000000353,STB-000074,TXN-00000438,2026-01-27,THB,1466,0,0,1466,SETTLED
STI-000000354,STB-000006,TXN-00000439,2026-01-04,USD,1496,789,0,707,SETTLED
STI-000000355,STB-000122,TXN-00000440,2026-02-12,THB,8157,0,0,8157,SETTLED
STI-000000356,STB-000156,TXN-00000441,2026-02-23,USD,37432,0,0,37432,SETTLED
STI-000000357,STB-000058,TXN-00000442,2026-01-22,SGD,3256,0,0,3256,SETTLED
STI-000000358,STB-000094,TXN-00000443,2026-02-03,SGD,3984,0,0,3984,SETTLED
STI-000000359,STB-000085,TXN-00000445,2026-01-31,SGD,10635,0,0,10635,SETTLED
STI-000000360,STB-000165,TXN-00000447,2026-02-26,USD,10315,0,0,10315,SETTLED
STI-000000361,STB-000019,TXN-00000449,2026-01-09,SGD,2533,0,0,2533,SETTLED
STI-000000362,STB-000151,TXN-00000450,2026-02-22,SGD,4277,0,0,4277,SETTLED
STI-000000363,STB-000044,TXN-00000451,2026-01-17,THB,5956,0,0,5956,SETTLED
STI-000000364,STB-000163,TXN-00000452,2026-02-26,SGD,58006,0,0,58006,SETTLED
STI-000000365,STB-000012,TXN-00000453,2026-01-06,USD,2883,0,0,2883,SETTLED
STI-000000366,STB-000117,TXN-00000454,2026-02-10,USD,9344,0,0,9344,SETTLED
STI-000000367,STB-000094,TXN-00000455,2026-02-03,SGD,14745,0,0,14745,SETTLED
STI-000000368,STB-000088,TXN-00000456,2026-02-01,SGD,4526,3552,0,974,SETTLED
STI-000000369,STB-000149,TXN-00000457,2026-02-21,THB,25777,0,0,25777,SETTLED
STI-000000370,STB-000076,TXN-00000460,2026-01-28,SGD,439,0,0,439,SETTLED
STI-000000371,STB-000174,TXN-00000461,2026-03-01,USD,3915,0,0,3915,SETTLED
STI-000000372,STB-000143,TXN-00000462,2026-02-19,THB,12634,0,0,12634,SETTLED
STI-000000373,STB-000016,TXN-00000464,2026-01-08,SGD,4240,0,0,4240,SETTLED
STI-000000374,STB-000171,TXN-00000465,2026-02-28,USD,3141,0,0,3141,SETTLED
STI-000000375,STB-000058,TXN-00000466,2026-01-22,SGD,12239,0,0,12239,SETTLED
STI-000000376,STB-000004,TXN-00000467,2026-01-04,SGD,10500,0,10500,0,SETTLED
STI-000000377,STB-000016,TXN-00000468,2026-01-08,SGD,4341,0,0,4341,SETTLED
STI-000000378,STB-000059,TXN-00000470,2026-01-22,THB,9440,0,0,9440,SETTLED
STI-000000379,STB-000104,TXN-00000471,2026-02-06,THB,4638,0,0,4638,SETTLED
STI-000000380,STB-000078,TXN-00000474,2026-01-28,USD,4328,0,0,4328,SETTLED
STI-000000381,STB-000001,TXN-00000475,2026-01-03,SGD,2097,0,0,2097,SETTLED
STI-000000382,STB-000143,TXN-00000476,2026-02-19,THB,7175,0,0,7175,SETTLED
STI-000000383,STB-000074,TXN-00000477,2026-01-27,THB,14888,0,0,14888,SETTLED
STI-000000384,STB-000152,TXN-00000480,2026-02-22,THB,12638,0,0,12638,SETTLED
STI-000000385,STB-000052,TXN-00000481,2026-01-20,SGD,2437,0,0,2437,SETTLED
STI-000000386,STB-000127,TXN-00000482,2026-02-14,SGD,2545,0,2545,0,SETTLED
STI-000000387,STB-000109,TXN-00000483,2026-02-08,SGD,5443,0,0,5443,SETTLED
STI-000000388,STB-000150,TXN-00000484,2026-02-21,USD,4972,0,0,4972,SETTLED
STI-000000389,STB-000058,TXN-00000486,2026-01-22,SGD,19946,0,0,19946,SETTLED
STI-000000390,STB-000154,TXN-00000488,2026-02-23,SGD,16479,0,0,16479,SETTLED
STI-000000391,STB-000175,TXN-00000489,2026-03-02,SGD,27889,0,0,27889,SETTLED
STI-000000392,STB-000164,TXN-00000490,2026-02-26,THB,14372,0,0,14372,SETTLED
STI-000000393,STB-000159,TXN-00000491,2026-02-24,USD,3352,0,0,3352,SETTLED
STI-000000394,STB-000036,TXN-00000492,2026-01-14,USD,948,0,0,948,SETTLED
STI-000000395,STB-000119,TXN-00000493,2026-02-11,THB,3145,0,0,3145,SETTLED
STI-000000396,STB-000116,TXN-00000495,2026-02-10,THB,10649,0,0,10649,SETTLED
STI-000000397,STB-000018,TXN-00000497,2026-01-08,USD,5622,0,0,5622,SETTLED
STI-000000398,STB-000164,TXN-00000499,2026-02-26,THB,24525,0,0,24525,SETTLED
STI-000000399,STB-000093,TXN-00000500,2026-02-02,USD,861,0,0,861,SETTLED
STI-000000400,STB-000078,TXN-00000501,2026-01-28,USD,3080,0,0,3080,SETTLED
STI-000000401,STB-000150,TXN-00000503,2026-02-21,USD,5165,0,0,5165,SETTLED
STI-000000402,STB-000104,TXN-00000504,2026-02-06,THB,3084,0,0,3084,SETTLED
STI-000000403,STB-000163,TXN-00000506,2026-02-26,SGD,7673,0,0,7673,SETTLED
STI-000000404,STB-000025,TXN-00000507,2026-01-11,SGD,7287,0,0,7287,SETTLED
STI-000000405,STB-000180,TXN-00000508,2026-03-03,USD,12070,0,0,12070,SETTLED
STI-000000406,STB-000134,TXN-00000509,2026-02-16,THB,21971,0,0,21971,SETTLED
STI-000000407,STB-000074,TXN-00000510,2026-01-27,THB,513,0,0,513,SETTLED
STI-000000408,STB-000164,TXN-00000511,2026-02-26,THB,36201,0,0,36201,SETTLED
STI-000000409,STB-000107,TXN-00000513,2026-02-07,THB,18004,0,0,18004,SETTLED
STI-000000410,STB-000097,TXN-00000514,2026-02-04,SGD,4069,1323,0,2746,SETTLED
STI-000000411,STB-000172,TXN-00000515,2026-03-01,SGD,20011,12893,0,7118,SETTLED
STI-000000412,STB-000151,TXN-00000516,2026-02-22,SGD,22458,19761,0,2697,SETTLED
STI-000000413,STB-000054,TXN-00000517,2026-01-20,USD,14968,0,0,14968,SETTLED
STI-000000414,STB-000054,TXN-00000518,2026-01-20,USD,2417,0,0,2417,SETTLED
STI-000000415,STB-000027,TXN-00000519,2026-01-11,USD,3289,0,0,3289,SETTLED
STI-000000416,STB-000084,TXN-00000520,2026-01-30,USD,2270,0,0,2270,SETTLED
STI-000000417,STB-000081,TXN-00000522,2026-01-29,USD,7808,0,0,7808,SETTLED
STI-000000418,STB-000077,TXN-00000523,2026-01-28,THB,5091,0,0,5091,SETTLED
STI-000000419,STB-000178,TXN-00000524,2026-03-03,SGD,2988,0,0,2988,SETTLED
STI-000000420,STB-000143,TXN-00000525,2026-02-19,THB,1579,0,0,1579,SETTLED
STI-000000421,STB-000077,TXN-00000526,2026-01-28,THB,3089,0,0,3089,SETTLED
STI-000000422,STB-000062,TXN-00000527,2026-01-23,THB,16821,0,0,16821,SETTLED
STI-000000423,STB-000121,TXN-00000528,2026-02-12,SGD,2014,0,0,2014,SETTLED
STI-000000424,STB-000090,TXN-00000530,2026-02-01,USD,1909,0,0,1909,SETTLED
STI-000000425,STB-000037,TXN-00000532,2026-01-15,SGD,21779,0,0,21779,SETTLED
STI-000000426,STB-000075,TXN-00000533,2026-01-27,USD,25310,0,0,25310,SETTLED
STI-000000427,STB-000070,TXN-00000534,2026-01-26,SGD,15133,0,0,15133,SETTLED
STI-000000428,STB-000070,TXN-00000535,2026-01-26,SGD,1374,0,0,1374,SETTLED
STI-000000429,STB-000062,TXN-00000536,2026-01-23,THB,3462,0,0,3462,SETTLED
STI-000000430,STB-000162,TXN-00000537,2026-02-25,USD,4409,0,0,4409,SETTLED
STI-000000431,STB-000003,TXN-00000539,2026-01-03,USD,4927,0,0,4927,SETTLED
STI-000000432,STB-000046,TXN-00000541,2026-01-18,SGD,4266,0,0,4266,SETTLED
STI-000000433,STB-000001,TXN-00000542,2026-01-03,SGD,3382,0,0,3382,SETTLED
STI-000000434,STB-000122,TXN-00000543,2026-02-12,THB,8219,0,0,8219,SETTLED
STI-000000435,STB-000136,TXN-00000545,2026-02-17,SGD,5939,0,0,5939,SETTLED
STI-000000436,STB-000176,TXN-00000546,2026-03-02,THB,2466,0,0,2466,SETTLED
STI-000000437,STB-000027,TXN-00000547,2026-01-11,USD,11576,0,11576,0,SETTLED
STI-000000438,STB-000048,TXN-00000548,2026-01-18,USD,2445,0,0,2445,SETTLED
STI-000000439,STB-000041,TXN-00000549,2026-01-16,THB,5872,0,0,5872,SETTLED
STI-000000440,STB-000053,TXN-00000551,2026-01-20,THB,2513,0,0,2513,SETTLED
STI-000000441,STB-000161,TXN-00000553,2026-02-25,THB,1027,0,0,1027,SETTLED
STI-000000442,STB-000050,TXN-00000554,2026-01-19,THB,3773,0,0,3773,SETTLED
STI-000000443,STB-000006,TXN-00000555,2026-01-04,USD,1536,0,0,1536,SETTLED
STI-000000444,STB-000067,TXN-00000556,2026-01-25,SGD,4644,0,0,4644,SETTLED
STI-000000445,STB-000067,TXN-00000557,2026-01-25,SGD,7850,0,0,7850,SETTLED
STI-000000446,STB-000125,TXN-00000558,2026-02-13,THB,6803,0,0,6803,SETTLED
STI-000000447,STB-000008,TXN-00000559,2026-01-05,THB,8739,0,0,8739,SETTLED
STI-000000448,STB-000125,TXN-00000560,2026-02-13,THB,3942,0,0,3942,SETTLED
STI-000000449,STB-000131,TXN-00000561,2026-02-15,THB,4001,0,0,4001,SETTLED
STI-000000450,STB-000079,TXN-00000562,2026-01-29,SGD,7614,0,0,7614,SETTLED
STI-000000451,STB-000137,TXN-00000563,2026-02-17,THB,2878,0,0,2878,SETTLED
STI-000000452,STB-000074,TXN-00000566,2026-01-27,THB,13649,0,0,13649,SETTLED
STI-000000453,STB-000141,TXN-00000567,2026-02-18,USD,10452,0,0,10452,SETTLED
STI-000000454,STB-000139,TXN-00000568,2026-02-18,SGD,1393,0,0,1393,SETTLED
STI-000000455,STB-000141,TXN-00000571,2026-02-18,USD,9968,0,0,9968,SETTLED
STI-000000456,STB-000125,TXN-00000573,2026-02-13,THB,5555,0,0,5555,SETTLED
STI-000000457,STB-000165,TXN-00000574,2026-02-26,USD,4935,0,0,4935,SETTLED
STI-000000458,STB-000014,TXN-00000575,2026-01-07,THB,1555,0,1555,0,SETTLED
STI-000000459,STB-000124,TXN-00000577,2026-02-13,SGD,6399,0,0,6399,SETTLED
STI-000000460,STB-000031,TXN-00000578,2026-01-13,SGD,1799,0,0,1799,SETTLED
STI-000000461,STB-000052,TXN-00000580,2026-01-20,SGD,8428,0,0,8428,SETTLED
STI-000000462,STB-000133,TXN-00000583,2026-02-16,SGD,30184,0,0,30184,SETTLED
STI-000000463,STB-000111,TXN-00000585,2026-02-08,USD,5409,0,0,5409,SETTLED
STI-000000464,STB-000006,TXN-00000586,2026-01-04,USD,3182,0,0,3182,SETTLED
STI-000000465,STB-000046,TXN-00000587,2026-01-18,SGD,873,0,0,873,SETTLED
STI-000000466,STB-000088,TXN-00000588,2026-02-01,SGD,4754,0,0,4754,SETTLED
STI-000000467,STB-000026,TXN-00000590,2026-01-11,THB,12055,0,0,12055,SETTLED
STI-000000468,STB-000073,TXN-00000594,2026-01-27,SGD,3904,0,0,3904,SETTLED
STI-000000469,STB-000046,TXN-00000595,2026-01-18,SGD,1825,0,0,1825,SETTLED
STI-000000470,STB-000162,TXN-00000596,2026-02-25,USD,5353,0,0,5353,SETTLED
STI-000000471,STB-000173,TXN-00000598,2026-03-01,THB,2016,0,0,2016,SETTLED
STI-000000472,STB-000152,TXN-00000599,2026-02-22,THB,5292,0,0,5292,SETTLED
STI-000000473,STB-000029,TXN-00000600,2026-01-12,THB,5947,0,0,5947,SETTLED
STI-000000474,STB-000040,TXN-00000602,2026-01-16,SGD,12132,0,0,12132,SETTLED
STI-000000475,STB-000037,TXN-00000603,2026-01-15,SGD,6688,0,0,6688,SETTLED
STI-000000476,STB-000078,TXN-00000604,2026-01-28,USD,1930,0,0,1930,SETTLED
STI-000000477,STB-000109,TXN-00000605,2026-02-08,SGD,16030,0,16030,0,SETTLED
STI-000000478,STB-000168,TXN-00000606,2026-02-27,USD,2985,0,0,2985,SETTLED
STI-000000479,STB-000046,TXN-00000607,2026-01-18,SGD,2592,0,0,2592,SETTLED
STI-000000480,STB-000023,TXN-00000608,2026-01-10,THB,30098,0,0,30098,SETTLED
STI-000000481,STB-000015,TXN-00000609,2026-01-07,USD,6137,0,0,6137,SETTLED
STI-000000482,STB-000001,TXN-00000610,2026-01-03,SGD,7498,0,0,7498,SETTLED
STI-000000483,STB-000095,TXN-00000611,2026-02-03,THB,9470,0,0,9470,SETTLED
STI-000000484,STB-000031,TXN-00000613,2026-01-13,SGD,54186,0,0,54186,SETTLED
STI-000000485,STB-000117,TXN-00000615,2026-02-10,USD,3470,0,0,3470,SETTLED
STI-000000486,STB-000123,TXN-00000618,2026-02-12,USD,4580,1257,0,3323,SETTLED
STI-000000487,STB-000165,TXN-00000620,2026-02-26,USD,6135,0,0,6135,SETTLED
STI-000000488,STB-000081,TXN-00000621,2026-01-29,USD,918,0,0,918,SETTLED
STI-000000489,STB-000112,TXN-00000623,2026-02-09,SGD,1801,0,0,1801,SETTLED
STI-000000490,STB-000085,TXN-00000624,2026-01-31,SGD,9948,0,9948,0,SETTLED
STI-000000491,STB-000171,TXN-00000625,2026-02-28,USD,3481,0,0,3481,SETTLED
STI-000000492,STB-000090,TXN-00000626,2026-02-01,USD,23882,0,0,23882,SETTLED
STI-000000493,STB-000099,TXN-00000627,2026-02-04,USD,3492,0,0,3492,SETTLED
STI-000000494,STB-000155,TXN-00000628,2026-02-23,THB,5941,0,0,5941,SETTLED
STI-000000495,STB-000021,TXN-00000629,2026-01-09,USD,7435,0,0,7435,SETTLED
STI-000000496,STB-000140,TXN-00000630,2026-02-18,THB,994,0,0,994,SETTLED
STI-000000497,STB-000144,TXN-00000631,2026-02-19,USD,833,0,0,833,SETTLED
STI-000000498,STB-000029,TXN-00000632,2026-01-12,THB,3355,0,0,3355,SETTLED
STI-000000499,STB-000110,TXN-00000633,2026-02-08,THB,8702,0,0,8702,SETTLED
STI-000000500,STB-000173,TXN-00000634,2026-03-01,THB,6513,0,0,6513,SETTLED
STI-000000501,STB-000080,TXN-00000636,2026-01-29,THB,812,0,0,812,SETTLED
STI-000000502,STB-000029,TXN-00000638,2026-01-12,THB,11565,0,11565,0,SETTLED
STI-000000503,STB-000130,TXN-00000639,2026-02-15,SGD,17494,0,0,17494,SETTLED
STI-000000504,STB-000150,TXN-00000640,2026-02-21,USD,2155,0,2155,0,SETTLED
STI-000000505,STB-000038,TXN-00000642,2026-01-15,THB,3760,2251,0,1509,SETTLED
STI-000000506,STB-000015,TXN-00000643,2026-01-07,USD,2676,0,0,2676,SETTLED
STI-000000507,STB-000047,TXN-00000644,2026-01-18,THB,34244,0,0,34244,SETTLED
STI-000000508,STB-000045,TXN-00000646,2026-01-17,USD,23675,0,0,23675,SETTLED
STI-000000509,STB-000108,TXN-00000647,2026-02-07,USD,7944,0,0,7944,SETTLED
STI-000000510,STB-000099,TXN-00000648,2026-02-04,USD,3697,0,0,3697,SETTLED
STI-000000511,STB-000134,TXN-00000649,2026-02-16,THB,1042,0,0,1042,SETTLED
STI-000000512,STB-000095,TXN-00000650,2026-02-03,THB,3893,0,0,3893,SETTLED
STI-000000513,STB-000173,TXN-00000651,2026-03-01,THB,4137,3241,0,896,SETTLED
STI-000000514,STB-000009,TXN-00000653,2026-01-05,USD,2030,0,0,2030,SETTLED
STI-000000515,STB-000047,TXN-00000655,2026-01-18,THB,14222,10121,0,4101,SETTLED
STI-000000516,STB-000053,TXN-00000657,2026-01-20,THB,14184,0,0,14184,SETTLED
STI-000000517,STB-000171,TXN-00000660,2026-02-28,USD,12049,0,0,12049,SETTLED
STI-000000518,STB-000147,TXN-00000663,2026-02-20,USD,3694,0,3694,0,SETTLED
STI-000000519,STB-000017,TXN-00000665,2026-01-08,THB,5881,0,0,5881,SETTLED
STI-000000520,STB-000070,TXN-00000667,2026-01-26,SGD,9209,0,0,9209,SETTLED
STI-000000521,STB-000137,TXN-00000668,2026-02-17,THB,3603,0,0,3603,SETTLED
STI-000000522,STB-000007,TXN-00000669,2026-01-05,SGD,11250,0,0,11250,SETTLED
STI-000000523,STB-000068,TXN-00000670,2026-01-25,THB,1807,0,0,1807,SETTLED
STI-000000524,STB-000128,TXN-00000671,2026-02-14,THB,4120,0,0,4120,SETTLED
STI-000000525,STB-000132,TXN-00000673,2026-02-15,USD,1104,0,0,1104,SETTLED
STI-000000526,STB-000168,TXN-00000674,2026-02-27,USD,9971,0,0,9971,SETTLED
STI-000000527,STB-000064,TXN-00000675,2026-01-24,SGD,8939,0,0,8939,SETTLED
STI-000000528,STB-000112,TXN-00000676,2026-02-09,SGD,4902,0,0,4902,SETTLED
STI-000000529,STB-000075,TXN-00000677,2026-01-27,USD,2856,1631,0,1225,SETTLED
STI-000000530,STB-000031,TXN-00000678,2026-01-13,SGD,2034,0,0,2034,SETTLED
STI-000000531,STB-000007,TXN-00000679,2026-01-05,SGD,22054,0,0,22054,SETTLED
STI-000000532,STB-000164,TXN-00000681,2026-02-26,THB,2833,0,0,2833,SETTLED
STI-000000533,STB-000025,TXN-00000682,2026-01-11,SGD,29914,12740,0,17174,SETTLED
STI-000000534,STB-000158,TXN-00000683,2026-02-24,THB,4354,0,0,4354,SETTLED
STI-000000535,STB-000106,TXN-00000684,2026-02-07,SGD,6403,0,0,6403,SETTLED
STI-000000536,STB-000099,TXN-00000686,2026-02-04,USD,50010,0,0,50010,SETTLED
STI-000000537,STB-000017,TXN-00000687,2026-01-08,THB,3012,0,0,3012,SETTLED
STI-000000538,STB-000032,TXN-00000688,2026-01-13,THB,44992,0,0,44992,SETTLED
STI-000000539,STB-000116,TXN-00000689,2026-02-10,THB,11330,0,0,11330,SETTLED
STI-000000540,STB-000033,TXN-00000690,2026-01-13,USD,3069,0,0,3069,SETTLED
STI-000000541,STB-000170,TXN-00000691,2026-02-28,THB,979,0,0,979,SETTLED
STI-000000542,STB-000002,TXN-00000692,2026-01-03,THB,14675,2388,0,12287,SETTLED
STI-000000543,STB-000096,TXN-00000693,2026-02-03,USD,9323,0,0,9323,SETTLED
STI-000000544,STB-000147,TXN-00000694,2026-02-20,USD,6735,0,0,6735,SETTLED
STI-000000545,STB-000043,TXN-00000695,2026-01-17,SGD,3796,0,0,3796,SETTLED
STI-000000546,STB-000177,TXN-00000696,2026-03-02,USD,7749,0,0,7749,SETTLED
STI-000000547,STB-000046,TXN-00000697,2026-01-18,SGD,2128,0,0,2128,SETTLED
STI-000000548,STB-000082,TXN-00000698,2026-01-30,SGD,11514,0,0,11514,SETTLED
STI-000000549,STB-000160,TXN-00000699,2026-02-25,SGD,3850,0,0,3850,SETTLED
STI-000000550,STB-000151,TXN-00000700,2026-02-22,SGD,2316,0,0,2316,SETTLED
STI-000000551,STB-000158,TXN-00000701,2026-02-24,THB,4281,0,0,4281,SETTLED
STI-000000552,STB-000109,TXN-00000702,2026-02-08,SGD,12000,0,0,12000,SETTLED
STI-000000553,STB-000069,TXN-00000703,2026-01-25,USD,2629,0,2629,0,SETTLED
STI-000000554,STB-000081,TXN-00000704,2026-01-29,USD,13033,0,0,13033,SETTLED
STI-000000555,STB-000120,TXN-00000705,2026-02-11,USD,29413,0,0,29413,SETTLED
STI-000000556,STB-000054,TXN-00000706,2026-01-20,USD,7572,0,0,7572,SETTLED
STI-000000557,STB-000121,TXN-00000707,2026-02-12,SGD,2368,0,0,2368,SETTLED
STI-000000558,STB-000024,TXN-00000708,2026-01-10,USD,10927,0,0,10927,SETTLED
STI-000000559,STB-000042,TXN-00000709,2026-01-16,USD,4998,0,0,4998,SETTLED
STI-000000560,STB-000030,TXN-00000712,2026-01-12,USD,9216,0,0,9216,SETTLED
STI-000000561,STB-000168,TXN-00000713,2026-02-27,USD,4733,0,0,4733,SETTLED
STI-000000562,STB-000034,TXN-00000714,2026-01-14,SGD,15240,0,0,15240,SETTLED
STI-000000563,STB-000005,TXN-00000715,2026-01-04,THB,3772,0,0,3772,SETTLED
STI-000000564,STB-000078,TXN-00000716,2026-01-28,USD,4099,0,0,4099,SETTLED
STI-000000565,STB-000013,TXN-00000717,2026-01-07,SGD,3746,0,0,3746,SETTLED
STI-000000566,STB-000135,TXN-00000718,2026-02-16,USD,1250,0,0,1250,SETTLED
STI-000000567,STB-000132,TXN-00000720,2026-02-15,USD,6528,0,0,6528,SETTLED
STI-000000568,STB-000005,TXN-00000722,2026-01-04,THB,1857,1825,0,32,SETTLED
STI-000000569,STB-000036,TXN-00000723,2026-01-14,USD,4206,0,0,4206,SETTLED
STI-000000570,STB-000014,TXN-00000724,2026-01-07,THB,777,0,0,777,SETTLED
STI-000000571,STB-000062,TXN-00000725,2026-01-23,THB,7554,0,0,7554,SETTLED
STI-000000572,STB-000054,TXN-00000726,2026-01-20,USD,8477,0,0,8477,SETTLED
STI-000000573,STB-000025,TXN-00000728,2026-01-11,SGD,4223,0,0,4223,SETTLED
STI-000000574,STB-000103,TXN-00000729,2026-02-06,SGD,1159,0,0,1159,SETTLED
STI-000000575,STB-000129,TXN-00000730,2026-02-14,USD,8274,0,0,8274,SETTLED
STI-000000576,STB-000006,TXN-00000732,2026-01-04,USD,1138,0,0,1138,SETTLED
STI-000000577,STB-000128,TXN-00000733,2026-02-14,THB,7009,1470,0,5539,SETTLED
STI-000000578,STB-000076,TXN-00000734,2026-01-28,SGD,32217,0,0,32217,SETTLED
STI-000000579,STB-000076,TXN-00000735,2026-01-28,SGD,34297,0,0,34297,SETTLED
STI-000000580,STB-000109,TXN-00000736,2026-02-08,SGD,7274,0,0,7274,SETTLED
STI-000000581,STB-000105,TXN-00000737,2026-02-06,USD,38606,0,0,38606,SETTLED
STI-000000582,STB-000043,TXN-00000738,2026-01-17,SGD,62695,0,0,62695,SETTLED
STI-000000583,STB-000135,TXN-00000739,2026-02-16,USD,17218,0,17218,0,SETTLED
STI-000000584,STB-000117,TXN-00000740,2026-02-10,USD,4857,0,0,4857,SETTLED
STI-000000585,STB-000015,TXN-00000741,2026-01-07,USD,1088,0,0,1088,SETTLED
STI-000000586,STB-000061,TXN-00000742,2026-01-23,SGD,2940,2671,0,269,SETTLED
STI-000000587,STB-000115,TXN-00000743,2026-02-10,SGD,9617,0,0,9617,SETTLED
